SymbolId,CurrentTime,Index,EMA9min,EMA20min,Vol1Min,Vol5Min,Vol10Min,Vol15Min,Vol30Min,Range_2M,RangePerc_2M,Range_5M,RangePerc_5M,Range_15M,RangePerc_15M,Range_30M,RangePerc_30M,Range_60M,RangePerc_60M,Range_120M,RangePerc_120M,Chg_2M,ChgPerc_2M,Chg_5M,ChgPerc_5M,Chg_10M,ChgPerc_10M,Chg_15M,ChgPerc_15M,Chg_30M,ChgPerc_30M,Chg_60M,ChgPerc_60M,Chg_120M,ChgPerc_120M,Low_60S,Low_120S,High_60S,High_120S,Low_300S,High_300S
T,20250717 11:51:02.000000,0,26.86,26.86,57436,198660,347845,474006,1039220,0.02,0.11,0.02,0.11,0.03,0.14,0.07,0.26,0.1,0.4,0.23,0.85,0,0,-0.01,-0.03,-0.01,-0.03,0,0,-0.01,-0.07,0,0,-0.1,-0.37,26.85,26.85,26.88,26.88,26.85,26.88
T,20250717 11:52:02.000000,0,26.86,26.87,38506,193760,371751,470166,1034370,0.02,0.11,0.02,0.11,0.03,0.14,0.07,0.26,0.1,0.4,0.23,0.85,0.01,0.07,0.01,0.07,0,0,0.01,0.07,0,0,0.01,0.07,-0.08,-0.29,26.86,26.85,26.88,26.88,26.85,26.88
T,20250717 11:53:02.000000,0,26.87,26.87,108168,254131,412485,558656,1122276,0.06,0.22,0.07,0.26,0.07,0.26,0.07,0.26,0.1,0.4,0.23,0.85,0.03,0.11,0.05,0.22,0.03,0.14,0.05,0.18,0.03,0.11,0.03,0.14,-0.05,-0.22,26.86,26.86,26.92,26.92,26.85,26.92
T,20250717 11:54:02.000000,0,26.88,26.87,83016,316089,462752,621670,1161749,0.06,0.22,0.07,0.26,0.07,0.26,0.07,0.26,0.1,0.4,0.23,0.85,0,0,0.05,0.18,0.03,0.14,0.03,0.14,0.01,0.03,0.05,0.18,-0.03,-0.14,26.88,26.86,26.92,26.92,26.85,26.92
T,20250717 11:55:01.000000,0,26.88,26.88,23908,311034,478396,618790,1141273,0.04,0.14,0.07,0.26,0.07,0.26,0.07,0.26,0.1,0.4,0.23,0.85,0,0,0.05,0.18,0.03,0.14,0.03,0.14,0.03,0.14,0.03,0.14,-0.05,-0.22,26.88,26.88,26.92,26.92,26.85,26.92
T,20250717 11:56:01.000000,0,26.89,26.88,23930,277528,476188,625373,1148250,0.04,0.14,0.06,0.22,0.07,0.26,0.07,0.26,0.1,0.4,0.23,0.85,-0.01,-0.03,0.01,0.07,0.02,0.11,0.02,0.11,0,0.03,0.01,0.07,-0.07,-0.26,26.88,26.88,26.91,26.92,26.86,26.92
T,20250717 11:57:01.000000,0,26.89,26.88,27633,266655,460415,638406,1088435,0.04,0.14,0.06,0.22,0.07,0.26,0.07,0.26,0.1,0.4,0.23,0.85,0,-0.03,-0.01,-0.07,0.03,0.11,0.01,0.03,0,-0.03,0.01,0.03,-0.07,-0.29,26.89,26.88,26.92,26.92,26.86,26.92
T,20250717 11:58:01.000000,0,26.89,26.88,25594,184081,438212,596566,1077122,0.03,0.11,0.04,0.14,0.07,0.26,0.07,0.26,0.1,0.4,0.23,0.85,0,0,-0.01,-0.07,0.03,0.14,0.01,0.07,0,0,0,0,-0.08,-0.33,26.89,26.89,26.91,26.92,26.88,26.92
T,20250717 11:59:01.000000,0,26.89,26.88,27312,128377,444466,591129,1066072,0.01,0.07,0.04,0.14,0.07,0.26,0.07,0.26,0.1,0.4,0.23,0.85,0,0,-0.01,-0.07,0.03,0.11,0.01,0.07,0,-0.03,0,-0.03,-0.07,-0.26,26.89,26.89,26.9,26.91,26.88,26.92
T,20250717 12:00:01.000000,0,26.89,26.88,53124,157593,468627,635989,1090664,0.01,0.07,0.04,0.14,0.07,0.26,0.07,0.26,0.1,0.4,0.23,0.85,0,0.03,0,0,0.03,0.14,0.02,0.11,0,0.03,0,0,-0.06,-0.22,26.88,26.88,26.9,26.9,26.88,26.92
T,20250717 12:01:01.000000,0,26.88,26.88,37478,171141,448669,647329,1078526,0.01,0.07,0.04,0.14,0.07,0.26,0.07,0.26,0.1,0.4,0.23,0.85,-0.01,-0.07,-0.01,-0.03,0,0,0,0.03,-0.01,-0.07,-0.01,-0.07,-0.07,-0.26,26.88,26.88,26.89,26.9,26.88,26.92
T,20250717 12:02:01.000000,0,26.88,26.88,47656,191164,457819,651579,1093461,0.03,0.14,0.05,0.18,0.07,0.26,0.07,0.26,0.1,0.4,0.23,0.85,-0.01,-0.07,-0.03,-0.11,-0.05,-0.18,0,0,-0.03,-0.11,-0.03,-0.14,-0.08,-0.33,26.86,26.86,26.9,26.9,26.86,26.91
T,20250717 12:03:01.000000,0,26.87,26.88,180599,346169,530250,784381,1231733,0.04,0.18,0.04,0.18,0.07,0.26,0.07,0.26,0.1,0.4,0.23,0.85,0,0,-0.03,-0.11,-0.05,-0.18,0,0.03,-0.03,-0.14,-0.03,-0.14,-0.08,-0.33,26.85,26.85,26.9,26.9,26.85,26.9
T,20250717 12:04:01.000000,0,26.87,26.87,61113,379970,508347,824436,1263618,0.04,0.18,0.04,0.18,0.07,0.26,0.07,0.26,0.1,0.37,0.23,0.85,0,0,-0.03,-0.14,-0.05,-0.18,0,0,-0.03,-0.11,-0.03,-0.14,-0.1,-0.37,26.85,26.85,26.88,26.9,26.85,26.9
T,20250717 12:05:02.000000,0,26.87,26.87,10608,337454,495047,806081,1251041,0.02,0.11,0.04,0.18,0.07,0.26,0.07,0.26,0.1,0.37,0.23,0.85,0,0,-0.01,-0.07,-0.03,-0.14,0,0,-0.03,-0.11,-0.03,-0.14,-0.1,-0.37,26.85,26.85,26.87,26.88,26.85,26.9
T,20250717 12:06:02.000000,0,26.86,26.87,30881,330857,501998,779526,1253532,0.01,0.07,0.04,0.18,0.07,0.26,0.07,0.26,0.1,0.37,0.23,0.85,0,0,0,0,-0.03,-0.11,-0.01,-0.07,0,0,-0.03,-0.11,-0.1,-0.4,26.85,26.85,26.87,26.87,26.85,26.9
T,20250717 12:07:02.000000,0,26.86,26.87,20226,303427,494591,761246,1231412,0.01,0.07,0.04,0.18,0.07,0.26,0.07,0.26,0.1,0.37,0.23,0.85,0,-0.03,0,-0.03,-0.03,-0.14,-0.05,-0.22,0,-0.03,-0.02,-0.11,-0.11,-0.44,26.85,26.85,26.87,26.87,26.85,26.9
T,20250717 12:08:01.000000,0,26.86,26.87,6513,129341,475510,659591,1218247,0.01,0.07,0.02,0.11,0.07,0.26,0.07,0.26,0.1,0.37,0.23,0.85,0,0,0,-0.03,-0.03,-0.14,-0.05,-0.22,0,-0.03,-0.02,-0.11,-0.13,-0.52,26.85,26.85,26.86,26.87,26.85,26.88
T,20250717 12:09:02.000000,0,26.86,26.87,41159,109387,489357,617734,1239404,0.03,0.14,0.03,0.14,0.07,0.26,0.07,0.26,0.1,0.37,0.23,0.85,0.02,0.11,0.01,0.07,-0.01,-0.07,-0.03,-0.11,0,0.03,0.01,0.07,-0.1,-0.37,26.85,26.85,26.89,26.89,26.85,26.89
T,20250717 12:10:01.000000,0,26.86,26.87,19396,118175,455629,613222,1232012,0.03,0.14,0.03,0.14,0.07,0.26,0.07,0.26,0.1,0.37,0.23,0.85,0,0,0.01,0.07,0,0,-0.01,-0.07,0,0.03,0.01,0.07,-0.13,-0.48,26.86,26.85,26.89,26.89,26.85,26.89
T,20250717 12:11:03.000000,0,26.87,26.87,39715,127009,457866,629007,1254380,0.03,0.11,0.03,0.14,0.07,0.26,0.07,0.26,0.1,0.37,0.23,0.85,0,0,0.02,0.11,0.01,0.07,-0.01,-0.03,0,0.03,0.02,0.11,-0.13,-0.48,26.86,26.86,26.89,26.89,26.85,26.89
T,20250717 12:12:01.000000,0,26.87,26.87,34472,141255,444682,635846,1274252,0.03,0.14,0.04,0.18,0.05,0.22,0.07,0.26,0.1,0.37,0.21,0.81,0,0,0.02,0.11,0.01,0.07,-0.01,-0.03,0,0,0.02,0.11,-0.14,-0.52,26.86,26.86,26.9,26.9,26.85,26.9
T,20250717 12:13:02.000000,0,26.87,26.87,7414,142156,271497,617666,1214232,0.03,0.14,0.04,0.18,0.04,0.18,0.07,0.26,0.1,0.37,0.21,0.81,0,0,0,0,0.01,0.07,-0.01,-0.03,0,0.03,0.01,0.07,-0.14,-0.52,26.86,26.86,26.89,26.9,26.85,26.9
T,20250717 12:14:01.000000,0,26.87,26.87,16767,117764,227151,607121,1198250,0.03,0.14,0.03,0.14,0.04,0.18,0.07,0.26,0.1,0.37,0.21,0.81,0.01,0.03,0.01,0.03,0.03,0.11,0,-0.03,0.01,0.07,0.05,0.18,-0.12,-0.48,26.87,26.86,26.9,26.9,26.86,26.9
T,20250717 12:15:01.000000,0,26.87,26.87,7836,106204,224379,561833,1197822,0.02,0.11,0.03,0.14,0.04,0.18,0.07,0.26,0.1,0.37,0.21,0.81,0,0,0.01,0.03,0.03,0.11,0.01,0.03,0.01,0.07,0.05,0.18,-0.14,-0.52,26.87,26.87,26.9,26.9,26.86,26.9
T,20250717 12:16:01.000000,0,26.88,26.87,9798,76287,203296,534153,1181482,0.02,0.11,0.03,0.14,0.04,0.18,0.07,0.26,0.08,0.29,0.21,0.81,0,0.03,0.01,0.07,0.04,0.18,0.03,0.14,0.02,0.11,0.02,0.11,-0.12,-0.44,26.87,26.87,26.9,26.9,26.86,26.9
T,20250717 12:17:01.000000,0,26.88,26.87,42924,84739,225994,529421,1181000,0.02,0.11,0.03,0.14,0.04,0.18,0.07,0.26,0.08,0.29,0.21,0.81,-0.01,-0.07,0,0,0.02,0.11,0.01,0.07,0.01,0.07,-0.01,-0.03,-0.14,-0.52,26.87,26.87,26.89,26.9,26.86,26.9
T,20250717 12:18:01.000000,0,26.88,26.88,166138,243463,385619,514960,1299341,0.03,0.14,0.03,0.14,0.05,0.22,0.07,0.26,0.07,0.26,0.21,0.81,0.03,0.11,0.01,0.07,0.03,0.11,0.05,0.18,0.05,0.22,0.03,0.11,-0.1,-0.4,26.87,26.87,26.91,26.91,26.87,26.91
T,20250717 12:19:01.000000,0,26.88,26.88,14726,241422,359186,468573,1293009,0.03,0.14,0.03,0.14,0.05,0.22,0.07,0.26,0.07,0.26,0.21,0.81,-0.03,-0.11,-0.01,-0.03,0,0,0.01,0.07,0.01,0.07,0,0.03,-0.15,-0.55,26.88,26.87,26.91,26.91,26.87,26.91
T,20250717 12:20:01.000000,0,26.88,26.88,29154,262740,368944,487119,1293200,0.03,0.11,0.03,0.14,0.05,0.22,0.07,0.26,0.07,0.26,0.21,0.81,0.01,0.03,0,-0.03,0.01,0.03,0.03,0.11,0.03,0.11,0.01,0.03,-0.12,-0.48,26.88,26.88,26.91,26.91,26.87,26.91
T,20250717 12:21:01.000000,0,26.88,26.88,68511,321453,397740,524749,1304275,0.03,0.11,0.03,0.14,0.05,0.22,0.07,0.26,0.07,0.26,0.21,0.78,-0.01,-0.03,0,0,0,0,0.02,0.11,0,0,0,0,-0.13,-0.48,26.88,26.88,26.91,26.91,26.87,26.91
T,20250717 12:22:01.000000,0,26.88,26.88,26545,305074,389813,531068,1292314,0.03,0.11,0.03,0.14,0.05,0.22,0.07,0.26,0.07,0.26,0.21,0.78,0.01,0.07,-0.01,-0.03,0.01,0.07,0.04,0.18,-0.01,-0.03,0.01,0.07,-0.11,-0.4,26.88,26.88,26.9,26.91,26.87,26.91
T,20250717 12:23:01.000000,0,26.88,26.88,12240,151176,394639,536795,1196386,0.03,0.11,0.03,0.11,0.05,0.22,0.07,0.26,0.07,0.26,0.21,0.78,0,-0.03,0.01,0.03,0,0,0.01,0.03,-0.01,-0.07,0.01,0.03,-0.09,-0.37,26.88,26.88,26.91,26.91,26.88,26.91
T,20250717 12:24:01.000000,0,26.89,26.88,31405,167855,409277,527041,1144775,0.05,0.18,0.05,0.18,0.07,0.26,0.07,0.29,0.07,0.29,0.21,0.78,0.01,0.07,0.01,0.07,0.01,0.07,0.03,0.11,0,0,0.01,0.03,-0.1,-0.37,26.88,26.88,26.93,26.93,26.88,26.93
T,20250717 12:25:02.000000,0,26.89,26.88,33000,171701,434441,540645,1153867,0.05,0.18,0.05,0.18,0.07,0.26,0.07,0.29,0.07,0.29,0.21,0.78,0,0,0.03,0.11,0.01,0.03,0.03,0.11,0.01,0.03,0.03,0.14,-0.1,-0.37,26.89,26.88,26.93,26.93,26.88,26.93
T,20250717 12:26:01.000000,0,26.89,26.89,39456,142646,464099,540386,1169393,0.03,0.14,0.05,0.18,0.07,0.26,0.07,0.29,0.07,0.29,0.21,0.78,-0.01,-0.03,0,0,0.01,0.07,0.01,0.07,0,0.03,0,0.03,-0.11,-0.4,26.89,26.89,26.92,26.93,26.88,26.93
T,20250717 12:27:01.000000,0,26.89,26.89,23980,140081,445155,529894,1165740,0.03,0.11,0.05,0.18,0.07,0.26,0.07,0.29,0.07,0.29,0.21,0.78,0,0,0,0.03,-0.01,-0.03,0.01,0.07,0,0.03,0,0,-0.1,-0.37,26.89,26.89,26.91,26.92,26.88,26.93
T,20250717 12:28:01.000000,0,26.89,26.89,15976,143817,294993,538456,1156122,0.01,0.07,0.05,0.18,0.05,0.22,0.07,0.29,0.07,0.29,0.19,0.7,0,-0.03,-0.01,-0.07,0.01,0.03,0,0,0,0,0,0,-0.1,-0.4,26.89,26.89,26.91,26.91,26.88,26.93
T,20250717 12:29:02.000000,0,26.89,26.89,17247,129659,297514,538936,1146057,0.03,0.11,0.05,0.18,0.05,0.22,0.07,0.29,0.07,0.29,0.19,0.7,0,0.03,-0.01,-0.03,0,0.03,0,0.03,0,0,0,0,-0.08,-0.29,26.88,26.88,26.91,26.91,26.88,26.93
T,20250717 12:30:01.000000,0,26.89,26.89,24763,121422,293123,555863,1117696,0.03,0.11,0.04,0.14,0.05,0.22,0.07,0.29,0.07,0.29,0.17,0.66,-0.01,-0.07,-0.01,-0.07,0,0,-0.01,-0.07,0,0,-0.01,-0.03,-0.1,-0.4,26.88,26.88,26.9,26.91,26.88,26.92
T,20250717 12:31:02.000000,0,26.89,26.88,10055,92021,234667,556120,1090273,0.01,0.07,0.03,0.11,0.05,0.22,0.07,0.29,0.07,0.29,0.17,0.66,0,0,-0.01,-0.07,-0.01,-0.07,0,0,0.01,0.07,-0.01,-0.07,-0.07,-0.26,26.88,26.88,26.9,26.9,26.88,26.91
T,20250717 12:32:01.000000,0,26.89,26.88,20832,88873,228954,534028,1063449,0.01,0.07,0.03,0.11,0.05,0.22,0.07,0.29,0.07,0.29,0.17,0.66,0.01,0.03,0,0,0,0,-0.01,-0.07,0.03,0.11,0,0,-0.05,-0.22,26.88,26.88,26.9,26.9,26.88,26.91
T,20250717 12:33:01.000000,0,26.89,26.88,29709,102606,246423,397599,912559,0.01,0.07,0.03,0.11,0.05,0.18,0.07,0.29,0.07,0.29,0.16,0.63,0,0,0,-0.03,-0.01,-0.07,0.01,0.03,0.03,0.11,0,-0.03,-0.03,-0.11,26.88,26.88,26.9,26.9,26.88,26.91
T,20250717 12:34:01.000000,0,26.88,26.88,36180,121539,251198,419053,887626,0.01,0.07,0.01,0.07,0.05,0.18,0.07,0.29,0.07,0.29,0.14,0.52,-0.01,-0.03,0,0,-0.03,-0.11,-0.01,-0.03,0.01,0.07,-0.01,-0.03,-0.04,-0.14,26.88,26.88,26.9,26.9,26.88,26.9
T,20250717 12:35:02.000000,0,26.88,26.88,27499,124275,245697,417398,904517,0.03,0.14,0.03,0.14,0.07,0.26,0.07,0.29,0.07,0.29,0.14,0.52,0,0,0,0,-0.01,-0.07,0,0,0.01,0.07,-0.01,-0.03,-0.04,-0.14,26.86,26.86,26.89,26.9,26.86,26.9
T,20250717 12:36:06.000000,0,26.88,26.88,6604,120824,212845,355491,880240,0.03,0.11,0.03,0.14,0.07,0.26,0.07,0.29,0.07,0.29,0.14,0.52,-0.01,-0.07,-0.03,-0.11,-0.03,-0.14,-0.03,-0.14,0,0.03,0,0,-0.07,-0.26,26.86,26.86,26.88,26.89,26.86,26.9
T,20250717 12:37:01.000000,0,26.88,26.88,15937,115929,204802,344883,875951,0.01,0.07,0.03,0.14,0.07,0.26,0.07,0.29,0.07,0.29,0.14,0.52,0.01,0.07,-0.01,-0.03,-0.01,-0.03,-0.01,-0.03,0.02,0.11,0.01,0.07,-0.01,-0.07,26.86,26.86,26.88,26.88,26.86,26.9
T,20250717 12:38:03.000000,0,26.87,26.88,47720,133940,236546,380363,917158,0.01,0.07,0.03,0.14,0.07,0.26,0.07,0.29,0.07,0.29,0.12,0.48,-0.01,-0.07,-0.01,-0.07,-0.03,-0.14,-0.05,-0.18,-0.01,-0.07,0,0,-0.03,-0.11,26.86,26.86,26.88,26.88,26.86,26.9
T,20250717 12:39:01.000000,0,26.87,26.88,10945,108705,230244,359903,886944,0.01,0.07,0.03,0.11,0.07,0.26,0.07,0.26,0.07,0.29,0.1,0.4,0,0,-0.01,-0.07,-0.01,-0.07,-0.05,-0.18,-0.01,-0.07,-0.01,-0.03,-0.03,-0.14,26.86,26.86,26.87,26.88,26.86,26.89
T,20250717 12:40:01.000000,0,26.87,26.87,25292,106498,230773,352195,892840,0.01,0.03,0.01,0.07,0.06,0.22,0.07,0.26,0.07,0.29,0.1,0.4,0,0,0,0,-0.01,-0.07,-0.03,-0.14,-0.01,-0.07,-0.01,-0.03,-0.05,-0.18,26.86,26.86,26.87,26.87,26.86,26.88
T,20250717 12:41:01.000000,0,26.87,26.87,38271,138165,258989,351010,891396,0.03,0.11,0.03,0.11,0.05,0.18,0.07,0.26,0.07,0.29,0.1,0.4,0.01,0.07,0,0,-0.01,-0.03,-0.01,-0.07,0,0,0,0.03,-0.01,-0.07,26.86,26.86,26.89,26.89,26.86,26.89
T,20250717 12:42:01.000000,0,26.87,26.87,16592,138820,254749,343622,873516,0.03,0.11,0.03,0.11,0.05,0.18,0.07,0.26,0.07,0.29,0.1,0.4,0,0,0.01,0.07,-0.01,-0.03,-0.01,-0.03,0,0,0,0,0,0,26.86,26.86,26.89,26.89,26.86,26.89
T,20250717 12:43:01.000000,0,26.86,26.87,123238,214338,348278,450884,989340,0.03,0.14,0.03,0.14,0.05,0.22,0.07,0.29,0.07,0.29,0.1,0.4,-0.02,-0.11,0,-0.03,-0.02,-0.11,-0.04,-0.18,-0.03,-0.14,-0.01,-0.07,-0.01,-0.07,26.85,26.85,26.89,26.89,26.85,26.89
T,20250717 12:44:01.000000,0,26.86,26.87,68747,272140,380845,502384,1041320,0.05,0.18,0.05,0.18,0.05,0.22,0.08,0.33,0.08,0.33,0.1,0.4,0,0,0,-0.03,-0.02,-0.11,-0.02,-0.11,-0.03,-0.14,-0.01,-0.07,0,-0.03,26.84,26.84,26.87,26.89,26.84,26.89
T,20250717 12:45:01.000000,0,26.86,26.87,72548,319396,425894,550169,1106032,0.03,0.11,0.05,0.18,0.05,0.22,0.08,0.33,0.08,0.33,0.1,0.4,0,0.03,-0.01,-0.07,0,0,-0.01,-0.07,-0.03,-0.14,-0.01,-0.03,0,0.03,26.85,26.84,26.87,26.87,26.84,26.89
T,20250717 12:46:01.000000,0,26.85,26.86,45969,327094,465259,586083,1142203,0.04,0.14,0.06,0.22,0.07,0.26,0.1,0.37,0.1,0.37,0.1,0.4,-0.03,-0.11,-0.05,-0.18,-0.05,-0.18,-0.06,-0.22,-0.05,-0.18,-0.04,-0.14,-0.02,-0.07,26.83,26.83,26.87,26.87,26.83,26.89
T,20250717 12:47:01.000000,0,26.84,26.86,89503,400005,538825,654754,1188782,0.06,0.22,0.08,0.29,0.08,0.33,0.12,0.44,0.12,0.44,0.12,0.44,-0.01,-0.07,-0.04,-0.14,-0.05,-0.18,-0.08,-0.29,-0.1,-0.37,-0.05,-0.18,-0.04,-0.14,26.81,26.81,26.86,26.87,26.81,26.89
T,20250717 12:48:02.000000,0,26.84,26.85,26760,303527,517865,651805,1049404,0.05,0.18,0.06,0.22,0.08,0.33,0.12,0.44,0.12,0.44,0.12,0.44,0.01,0.03,-0.03,-0.11,-0.03,-0.14,-0.05,-0.22,-0.05,-0.22,-0.03,-0.11,-0.03,-0.11,26.81,26.81,26.85,26.86,26.81,26.87
T,20250717 12:49:02.000000,0,26.83,26.85,16068,250848,522988,631693,1050746,0.04,0.14,0.06,0.22,0.08,0.29,0.12,0.44,0.12,0.44,0.12,0.44,0,0,-0.03,-0.14,-0.03,-0.14,-0.05,-0.22,-0.07,-0.26,-0.03,-0.14,-0.03,-0.11,26.82,26.81,26.85,26.85,26.81,26.87
