SymbolId,CurrentTime,Index,MarketConditionId,MarketConditionValue
SOFI,20250717 09:30:01.000000,0,UGP50,True
SOFI,20250717 09:30:02.000000,0,UGP50,True
SOFI,20250717 09:30:06.000000,0,LONG_O1_VWAP,True
SOFI,20250717 09:31:01.000000,0,PML_REV,True
SOFI,20250717 09:32:38.000000,0,UGP50,True
SOFI,20250717 09:32:45.000000,0,UGP50,True
SOFI,20250717 09:33:01.000000,0,PMH_V,True
SOFI,20250717 09:36:37.000000,0,PDH_PMH_REV_PDH,True
SOFI,20250717 09:36:37.000000,0,PDH_PMH_REV,True
SOFI,20250717 09:37:07.000000,0,UGP50,True
SOFI,20250717 09:37:35.000000,0,UGP50,True
SOFI,20250717 09:41:12.000000,0,UGP50,True
SOFI,20250717 09:41:42.000000,0,UGP50,True
SOFI,20250717 09:44:11.000000,0,UGP50,True
SOFI,20250717 09:44:54.000000,0,UGP50,True
SOFI,20250717 09:46:36.000000,0,UGP50,True
SOFI,20250717 10:26:38.000000,0,UGP50,True
SOFI,20250717 10:29:27.000000,0,UGP50,True
SOFI,20250717 10:32:15.000000,0,UGP50,True
SOFI,20250717 10:40:15.000000,0,UGP50,True
SOFI,20250717 10:42:59.000000,0,UGP50,True
SOFI,20250717 10:44:41.000000,0,UGP50,True
SOFI,20250717 10:46:07.000000,0,UGP50,True
SOFI,20250717 10:53:58.000000,0,UGP50,True
SOFI,20250717 10:57:39.000000,0,UGP50,True
SOFI,20250717 11:06:22.000000,0,UGP50,True
SOFI,20250717 11:08:08.000000,0,UGP50,True
SOFI,20250717 11:34:04.000000,0,LONG_MOMO5,True
SOFI,20250717 11:34:06.000000,0,UGP50,True
SOFI,20250717 11:34:31.000000,0,UGP50,True
SOFI,20250717 11:34:55.000000,0,UGP50,True
SOFI,20250717 11:38:10.000000,0,UGP50,True
SOFI,20250717 11:38:12.000000,0,UGP50,True
SOFI,20250717 12:42:26.000000,0,LONG_MOMO5,True
SOFI,20250717 14:37:37.000000,0,LONG_MOMO5,True
SOFI,20250717 15:00:37.000000,0,LONG_MOMO5,True
