SymbolId,CurrentTime,Index,MarketConditionId,MarketConditionValue
NU,20250717 04:32:02.000000,0,PDH_PMH_REV_PDH,True
NU,20250717 09:30:56.000000,0,PDH_PMH_REV_PDH,True
NU,20250717 09:31:24.000000,0,UGP50,True
NU,20250717 09:31:25.000000,0,UGP50,True
NU,20250717 09:31:34.000000,0,UGP50,True
NU,20250717 09:31:35.000000,0,UGP50,True
NU,20250717 09:31:36.000000,0,UGP50,True
NU,20250717 09:31:37.000000,0,UGP50,True
NU,20250717 09:31:39.000000,0,UGP50,True
NU,20250717 09:31:40.000000,0,UGP50,True
NU,20250717 09:31:41.000000,0,UGP50,True
NU,20250717 09:31:42.000000,0,UGP50,True
NU,20250717 09:31:43.000000,0,UGP50,True
NU,20250717 09:31:45.000000,0,UGP50,True
NU,20250717 09:31:46.000000,0,UGP50,True
NU,20250717 09:31:47.000000,0,UGP50,True
NU,20250717 09:31:48.000000,0,UGP50,True
NU,20250717 09:31:49.000000,0,UGP50,True
NU,20250717 09:31:50.000000,0,UGP50,True
NU,20250717 09:31:51.000000,0,UGP50,True
NU,20250717 09:31:52.000000,0,UGP50,True
NU,20250717 09:31:53.000000,0,UGP50,True
NU,20250717 09:31:54.000000,0,UGP50,True
NU,20250717 09:31:55.000000,0,UGP50,True
NU,20250717 09:31:56.000000,0,UGP50,True
NU,20250717 09:31:57.000000,0,UGP50,True
NU,20250717 09:31:58.000000,0,UGP50,True
NU,20250717 09:31:59.000000,0,UGP50,True
NU,20250717 09:32:00.000000,0,UGP50,True
NU,20250717 09:32:01.000000,0,UGP50,True
NU,20250717 09:32:03.000000,0,UGP50,True
NU,20250717 09:32:05.000000,0,UGP50,True
NU,20250717 09:32:06.000000,0,UGP50,True
NU,20250717 09:32:07.000000,0,UGP50,True
NU,20250717 09:32:08.000000,0,UGP50,True
NU,20250717 09:32:09.000000,0,UGP50,True
NU,20250717 09:32:10.000000,0,UGP50,True
NU,20250717 09:32:11.000000,0,UGP50,True
NU,20250717 09:32:12.000000,0,UGP50,True
NU,20250717 09:32:13.000000,0,UGP50,True
NU,20250717 09:32:16.000000,0,UGP50,True
NU,20250717 09:32:17.000000,0,UGP50,True
NU,20250717 09:32:18.000000,0,UGP50,True
NU,20250717 09:32:19.000000,0,UGP50,True
NU,20250717 09:32:20.000000,0,UGP50,True
NU,20250717 09:32:22.000000,0,UGP50,True
NU,20250717 09:32:23.000000,0,UGP50,True
NU,20250717 09:32:24.000000,0,UGP50,True
NU,20250717 10:03:42.000000,0,PDH_PMH_REV_PDH,True
NU,20250717 10:20:31.000000,0,UGP50,True
NU,20250717 10:20:33.000000,0,UGP50,True
NU,20250717 10:20:34.000000,0,UGP50,True
NU,20250717 10:20:35.000000,0,UGP50,True
NU,20250717 10:20:37.000000,0,UGP50,True
NU,20250717 10:20:38.000000,0,UGP50,True
NU,20250717 10:20:39.000000,0,UGP50,True
NU,20250717 10:20:40.000000,0,UGP50,True
NU,20250717 10:20:41.000000,0,UGP50,True
NU,20250717 10:20:42.000000,0,UGP50,True
NU,20250717 10:20:43.000000,0,UGP50,True
NU,20250717 10:20:44.000000,0,UGP50,True
NU,20250717 10:20:45.000000,0,UGP50,True
NU,20250717 10:20:46.000000,0,UGP50,True
NU,20250717 10:20:47.000000,0,UGP50,True
NU,20250717 10:20:48.000000,0,UGP50,True
NU,20250717 10:20:49.000000,0,UGP50,True
NU,20250717 10:20:51.000000,0,UGP50,True
NU,20250717 10:20:53.000000,0,UGP50,True
NU,20250717 10:20:54.000000,0,UGP50,True
NU,20250717 10:20:55.000000,0,UGP50,True
NU,20250717 10:20:56.000000,0,UGP50,True
NU,20250717 10:20:57.000000,0,UGP50,True
NU,20250717 10:21:00.000000,0,UGP50,True
NU,20250717 10:21:02.000000,0,UGP50,True
NU,20250717 10:21:03.000000,0,UGP50,True
NU,20250717 10:21:04.000000,0,UGP50,True
NU,20250717 10:21:05.000000,0,UGP50,True
NU,20250717 10:21:06.000000,0,UGP50,True
NU,20250717 10:21:07.000000,0,UGP50,True
NU,20250717 10:21:11.000000,0,UGP50,True
NU,20250717 10:21:13.000000,0,UGP50,True
NU,20250717 10:21:14.000000,0,UGP50,True
NU,20250717 10:21:15.000000,0,UGP50,True
NU,20250717 10:21:16.000000,0,UGP50,True
NU,20250717 10:21:17.000000,0,UGP50,True
NU,20250717 10:21:18.000000,0,UGP50,True
NU,20250717 10:21:19.000000,0,UGP50,True
NU,20250717 10:21:20.000000,0,UGP50,True
NU,20250717 10:21:21.000000,0,UGP50,True
NU,20250717 10:21:22.000000,0,UGP50,True
NU,20250717 10:21:23.000000,0,UGP50,True
NU,20250717 10:21:24.000000,0,UGP50,True
NU,20250717 10:21:25.000000,0,UGP50,True
NU,20250717 10:21:26.000000,0,UGP50,True
NU,20250717 10:21:27.000000,0,UGP50,True
NU,20250717 10:21:28.000000,0,UGP50,True
NU,20250717 10:21:29.000000,0,UGP50,True
NU,20250717 10:21:30.000000,0,UGP50,True
NU,20250717 10:21:31.000000,0,UGP50,True
NU,20250717 10:21:32.000000,0,UGP50,True
