SymbolId,CurrentTime,Index,MarketConditionId,MarketConditionValue
SNAP,20250717 08:00:27.000000,0,PDH_PMH_REV_PDH,True
SNAP,20250717 08:29:45.000000,0,PDH_PMH_REV_PDH,True
SNAP,20250717 08:57:07.000000,0,PDH_PMH_REV_PDH,True
SNAP,20250717 09:30:21.000000,0,UGP50,True
SNAP,20250717 09:30:24.000000,0,UGP50,True
SNAP,20250717 09:30:25.000000,0,PDH_PMH_REV_PDH,True
SNAP,20250717 09:30:26.000000,0,UGP50,True
SNAP,20250717 09:30:29.000000,0,UGP50,True
SNAP,20250717 09:30:31.000000,0,UGP50,True
SNAP,20250717 09:30:37.000000,0,UGP50,True
SNAP,20250717 09:30:38.000000,0,UGP50,True
SNAP,20250717 09:30:39.000000,0,UGP50,True
SNAP,20250717 09:30:47.000000,0,UGP50,True
SNAP,20250717 09:30:48.000000,0,UGP50,True
SNAP,20250717 09:34:35.000000,0,UGP50,True
SNAP,20250717 09:34:36.000000,0,UGP50,True
SNAP,20250717 09:34:37.000000,0,UGP50,True
SNAP,20250717 09:34:41.000000,0,UGP50,True
SNAP,20250717 09:34:43.000000,0,UGP50,True
SNAP,20250717 09:34:44.000000,0,UGP50,True
SNAP,20250717 09:34:49.000000,0,UGP50,True
SNAP,20250717 09:34:50.000000,0,UGP50,True
SNAP,20250717 09:34:52.000000,0,UGP50,True
SNAP,20250717 09:34:53.000000,0,UGP50,True
SNAP,20250717 09:34:55.000000,0,UGP50,True
SNAP,20250717 09:34:56.000000,0,UGP50,True
SNAP,20250717 09:34:57.000000,0,UGP50,True
SNAP,20250717 09:34:58.000000,0,UGP50,True
SNAP,20250717 09:34:59.000000,0,UGP50,True
SNAP,20250717 09:35:00.000000,0,UGP50,True
SNAP,20250717 09:35:02.000000,0,UGP50,True
SNAP,20250717 09:35:03.000000,0,UGP50,True
SNAP,20250717 09:35:04.000000,0,UGP50,True
SNAP,20250717 09:35:05.000000,0,UGP50,True
SNAP,20250717 09:35:07.000000,0,UGP50,True
SNAP,20250717 09:35:08.000000,0,UGP50,True
SNAP,20250717 09:35:09.000000,0,UGP50,True
SNAP,20250717 09:35:10.000000,0,UGP50,True
SNAP,20250717 09:35:13.000000,0,UGP50,True
SNAP,20250717 09:35:15.000000,0,UGP50,True
SNAP,20250717 09:35:17.000000,0,UGP50,True
SNAP,20250717 09:35:20.000000,0,UGP50,True
SNAP,20250717 09:35:22.000000,0,UGP50,True
SNAP,20250717 09:35:23.000000,0,UGP50,True
SNAP,20250717 09:35:27.000000,0,UGP50,True
SNAP,20250717 09:35:28.000000,0,UGP50,True
SNAP,20250717 09:35:30.000000,0,UGP50,True
SNAP,20250717 09:35:31.000000,0,UGP50,True
SNAP,20250717 09:35:32.000000,0,UGP50,True
SNAP,20250717 09:35:34.000000,0,UGP50,True
SNAP,20250717 09:35:36.000000,0,UGP50,True
SNAP,20250717 09:35:37.000000,0,UGP50,True
SNAP,20250717 09:35:38.000000,0,UGP50,True
SNAP,20250717 09:35:39.000000,0,UGP50,True
SNAP,20250717 09:35:41.000000,0,UGP50,True
SNAP,20250717 09:35:43.000000,0,UGP50,True
SNAP,20250717 09:35:44.000000,0,UGP50,True
SNAP,20250717 09:35:46.000000,0,UGP50,True
SNAP,20250717 09:35:48.000000,0,UGP50,True
SNAP,20250717 09:35:50.000000,0,UGP50,True
SNAP,20250717 09:35:52.000000,0,UGP50,True
SNAP,20250717 09:35:54.000000,0,UGP50,True
SNAP,20250717 09:35:55.000000,0,UGP50,True
SNAP,20250717 09:35:57.000000,0,UGP50,True
SNAP,20250717 09:35:58.000000,0,UGP50,True
SNAP,20250717 09:35:59.000000,0,UGP50,True
SNAP,20250717 09:36:00.000000,0,UGP50,True
SNAP,20250717 09:36:01.000000,0,UGP50,True
SNAP,20250717 09:36:04.000000,0,UGP50,True
SNAP,20250717 09:36:05.000000,0,UGP50,True
SNAP,20250717 09:36:06.000000,0,UGP50,True
SNAP,20250717 09:36:07.000000,0,UGP50,True
SNAP,20250717 09:36:08.000000,0,UGP50,True
SNAP,20250717 09:36:10.000000,0,UGP50,True
SNAP,20250717 09:36:11.000000,0,UGP50,True
SNAP,20250717 09:36:12.000000,0,UGP50,True
SNAP,20250717 09:36:14.000000,0,UGP50,True
SNAP,20250717 09:36:15.000000,0,UGP50,True
SNAP,20250717 09:36:16.000000,0,UGP50,True
SNAP,20250717 09:36:17.000000,0,UGP50,True
SNAP,20250717 09:36:18.000000,0,UGP50,True
SNAP,20250717 09:36:19.000000,0,UGP50,True
SNAP,20250717 09:36:21.000000,0,UGP50,True
SNAP,20250717 09:36:22.000000,0,UGP50,True
SNAP,20250717 09:36:23.000000,0,UGP50,True
SNAP,20250717 09:36:24.000000,0,UGP50,True
SNAP,20250717 09:36:25.000000,0,UGP50,True
SNAP,20250717 09:36:26.000000,0,UGP50,True
SNAP,20250717 09:36:27.000000,0,UGP50,True
SNAP,20250717 09:36:28.000000,0,UGP50,True
SNAP,20250717 09:36:29.000000,0,UGP50,True
SNAP,20250717 09:36:30.000000,0,UGP50,True
SNAP,20250717 09:36:31.000000,0,UGP50,True
SNAP,20250717 09:36:32.000000,0,UGP50,True
SNAP,20250717 09:36:35.000000,0,UGP50,True
SNAP,20250717 09:36:37.000000,0,UGP50,True
SNAP,20250717 09:36:38.000000,0,UGP50,True
SNAP,20250717 09:36:39.000000,0,UGP50,True
SNAP,20250717 09:36:40.000000,0,UGP50,True
SNAP,20250717 09:36:41.000000,0,UGP50,True
SNAP,20250717 09:36:42.000000,0,UGP50,True
SNAP,20250717 09:36:46.000000,0,UGP50,True
SNAP,20250717 09:36:48.000000,0,UGP50,True
SNAP,20250717 09:36:50.000000,0,UGP50,True
SNAP,20250717 09:36:51.000000,0,UGP50,True
SNAP,20250717 09:36:52.000000,0,UGP50,True
SNAP,20250717 09:36:54.000000,0,UGP50,True
SNAP,20250717 09:36:56.000000,0,UGP50,True
SNAP,20250717 09:36:57.000000,0,UGP50,True
SNAP,20250717 09:36:59.000000,0,UGP50,True
SNAP,20250717 09:37:00.000000,0,UGP50,True
SNAP,20250717 09:37:02.000000,0,UGP50,True
SNAP,20250717 09:37:03.000000,0,UGP50,True
SNAP,20250717 09:37:05.000000,0,UGP50,True
SNAP,20250717 09:37:06.000000,0,UGP50,True
SNAP,20250717 09:37:07.000000,0,UGP50,True
SNAP,20250717 09:37:08.000000,0,UGP50,True
SNAP,20250717 09:37:09.000000,0,UGP50,True
SNAP,20250717 09:37:11.000000,0,UGP50,True
SNAP,20250717 09:37:12.000000,0,UGP50,True
SNAP,20250717 09:37:15.000000,0,UGP50,True
SNAP,20250717 09:37:16.000000,0,UGP50,True
SNAP,20250717 09:37:17.000000,0,UGP50,True
SNAP,20250717 09:37:18.000000,0,UGP50,True
SNAP,20250717 09:37:19.000000,0,UGP50,True
SNAP,20250717 09:37:22.000000,0,UGP50,True
SNAP,20250717 09:37:23.000000,0,UGP50,True
SNAP,20250717 09:37:25.000000,0,UGP50,True
SNAP,20250717 09:37:27.000000,0,UGP50,True
SNAP,20250717 09:37:28.000000,0,UGP50,True
SNAP,20250717 09:37:29.000000,0,UGP50,True
SNAP,20250717 09:37:33.000000,0,UGP50,True
SNAP,20250717 09:37:34.000000,0,UGP50,True
SNAP,20250717 09:37:35.000000,0,UGP50,True
SNAP,20250717 09:37:37.000000,0,UGP50,True
SNAP,20250717 09:37:38.000000,0,UGP50,True
SNAP,20250717 09:37:39.000000,0,UGP50,True
SNAP,20250717 09:37:40.000000,0,UGP50,True
SNAP,20250717 09:37:41.000000,0,UGP50,True
SNAP,20250717 09:37:42.000000,0,UGP50,True
SNAP,20250717 09:37:45.000000,0,UGP50,True
SNAP,20250717 09:37:46.000000,0,UGP50,True
SNAP,20250717 09:37:48.000000,0,UGP50,True
SNAP,20250717 09:37:50.000000,0,UGP50,True
SNAP,20250717 09:37:52.000000,0,UGP50,True
SNAP,20250717 09:37:54.000000,0,UGP50,True
SNAP,20250717 09:37:56.000000,0,UGP50,True
SNAP,20250717 09:37:57.000000,0,UGP50,True
SNAP,20250717 09:37:58.000000,0,UGP50,True
SNAP,20250717 09:37:59.000000,0,UGP50,True
SNAP,20250717 09:38:00.000000,0,UGP50,True
SNAP,20250717 09:38:01.000000,0,UGP50,True
SNAP,20250717 09:38:02.000000,0,UGP50,True
SNAP,20250717 09:38:03.000000,0,UGP50,True
SNAP,20250717 09:38:07.000000,0,UGP50,True
SNAP,20250717 09:38:08.000000,0,UGP50,True
SNAP,20250717 09:38:09.000000,0,UGP50,True
SNAP,20250717 09:38:10.000000,0,UGP50,True
SNAP,20250717 09:38:11.000000,0,UGP50,True
SNAP,20250717 09:38:12.000000,0,UGP50,True
SNAP,20250717 09:38:14.000000,0,UGP50,True
SNAP,20250717 09:38:15.000000,0,UGP50,True
SNAP,20250717 09:38:17.000000,0,UGP50,True
SNAP,20250717 09:38:18.000000,0,UGP50,True
SNAP,20250717 09:38:19.000000,0,UGP50,True
SNAP,20250717 09:38:20.000000,0,UGP50,True
SNAP,20250717 09:38:24.000000,0,UGP50,True
SNAP,20250717 09:38:25.000000,0,UGP50,True
SNAP,20250717 09:38:26.000000,0,UGP50,True
SNAP,20250717 09:38:28.000000,0,UGP50,True
SNAP,20250717 09:38:30.000000,0,UGP50,True
SNAP,20250717 09:38:33.000000,0,UGP50,True
SNAP,20250717 09:38:35.000000,0,UGP50,True
SNAP,20250717 09:38:36.000000,0,UGP50,True
SNAP,20250717 09:38:37.000000,0,UGP50,True
SNAP,20250717 09:38:38.000000,0,UGP50,True
SNAP,20250717 09:38:39.000000,0,UGP50,True
SNAP,20250717 09:38:40.000000,0,UGP50,True
