SymbolId,CurrentTime,Index,MarketConditionId,MarketConditionValue
RIVN,20250717 08:37:01.000000,0,PML_REV,True
RIVN,20250717 09:30:01.000000,0,UGP50,True
RIVN,20250717 09:30:04.000000,0,LONG_MOMO5,True
RIVN,20250717 09:30:10.000000,0,LONG_O1_VWAP,True
RIVN,20250717 09:30:30.000000,0,PDH_PMH_REV_PMH,True
RIVN,20250717 09:30:30.000000,0,PDH_PMH_REV,True
RIVN,20250717 09:31:20.000000,0,PDH_PMH_REV_PDH,True
RIVN,20250717 09:56:42.000000,0,UGP50,True
RIVN,20250717 09:57:18.000000,0,UGP50,True
RIVN,20250717 10:01:17.000000,0,UGP50,True
RIVN,20250717 10:19:05.000000,0,UGP50,True
RIVN,20250717 10:19:11.000000,0,UGP50,True
RIVN,20250717 10:19:15.000000,0,UGP50,True
RIVN,20250717 10:19:41.000000,0,UGP50,True
RIVN,20250717 10:21:39.000000,0,UGP50,True
RIVN,20250717 10:22:08.000000,0,UGP50,True
RIVN,20250717 10:22:14.000000,0,UGP50,True
RIVN,20250717 10:22:22.000000,0,UGP50,True
RIVN,20250717 10:22:38.000000,0,UGP50,True
RIVN,20250717 10:22:42.000000,0,UGP50,True
RIVN,20250717 10:26:00.000000,0,PDH_PMH_REV_PDH,True
RIVN,20250717 10:26:00.000000,0,PDH_PMH_REV,True
RIVN,20250717 10:27:33.000000,0,UGP50,True
RIVN,20250717 10:28:23.000000,0,UGP50,True
RIVN,20250717 10:28:59.000000,0,UGP50,True
RIVN,20250717 10:29:48.000000,0,UGP50,True
RIVN,20250717 10:36:57.000000,0,UGP50,True
RIVN,20250717 10:50:32.000000,0,UGP50,True
RIVN,20250717 10:51:05.000000,0,UGP50,True
RIVN,20250717 10:51:32.000000,0,UGP50,True
RIVN,20250717 10:51:36.000000,0,UGP50,True
RIVN,20250717 10:51:47.000000,0,UGP50,True
RIVN,20250717 10:51:57.000000,0,UGP50,True
RIVN,20250717 10:52:03.000000,0,UGP50,True
RIVN,20250717 10:52:39.000000,0,UGP50,True
RIVN,20250717 10:53:05.000000,0,UGP50,True
RIVN,20250717 10:53:17.000000,0,UGP50,True
RIVN,20250717 12:16:18.000000,0,LONG_MOMO5,True
RIVN,20250717 13:29:35.000000,0,UGP50,True
RIVN,20250717 13:29:50.000000,0,UGP50,True
RIVN,20250717 13:30:25.000000,0,UGP50,True
RIVN,20250717 13:31:58.000000,0,UGP50,True
RIVN,20250717 13:33:46.000000,0,UGP50,True
RIVN,20250717 13:35:06.000000,0,UGP50,True
RIVN,20250717 13:36:53.000000,0,UGP50,True
RIVN,20250717 13:37:53.000000,0,UGP50,True
RIVN,20250717 13:38:43.000000,0,UGP50,True
RIVN,20250717 13:38:59.000000,0,UGP50,True
RIVN,20250717 13:39:41.000000,0,UGP50,True
RIVN,20250717 13:39:51.000000,0,UGP50,True
RIVN,20250717 13:40:17.000000,0,UGP50,True
RIVN,20250717 13:40:29.000000,0,UGP50,True
RIVN,20250717 13:40:41.000000,0,UGP50,True
RIVN,20250717 13:40:56.000000,0,UGP50,True
