SymbolId,CurrentTime,Index,MarketConditionId,MarketConditionValue
HOOD,20250717 05:54:04.000000,0,PML_REV,True
HOOD,20250717 07:58:48.000000,0,LONG_MOMO5,True
HOOD,20250717 08:37:04.000000,0,LONG_MOMO5,True
HOOD,20250717 09:30:10.000000,0,SHORT_O1_VWAP,True
HOOD,20250717 09:34:06.000000,0,FallenAngel_VWAP,True
HOOD,20250717 09:35:38.000000,0,UGP50,True
HOOD,20250717 09:35:44.000000,0,UGP50,True
HOOD,20250717 09:35:51.000000,0,UGP50,True
HOOD,20250717 09:35:59.000000,0,UGP50,True
HOOD,20250717 09:36:05.000000,0,UGP50,True
HOOD,20250717 09:36:33.000000,0,UGP50,True
HOOD,20250717 09:36:45.000000,0,UGP50,True
HOOD,20250717 09:37:33.000000,0,UGP50,True
HOOD,20250717 09:37:35.000000,0,UGP50,True
HOOD,20250717 09:37:54.000000,0,UGP50,True
HOOD,20250717 09:39:37.000000,0,UGP50,True
HOOD,20250717 09:40:06.000000,0,UGP50,True
HOOD,20250717 09:42:52.000000,0,PDH_PMH_REV_PDH,True
HOOD,20250717 09:42:52.000000,0,PDH_PMH_REV,True
HOOD,20250717 09:43:03.000000,0,PDH_PMH_REV_PMH,True
HOOD,20250717 09:45:11.000000,0,UGP50,True
HOOD,20250717 09:45:14.000000,0,UGP50,True
HOOD,20250717 09:45:23.000000,0,UGP50,True
HOOD,20250717 09:45:33.000000,0,UGP50,True
HOOD,20250717 09:45:41.000000,0,UGP50,True
HOOD,20250717 11:29:36.000000,0,UGP50,True
HOOD,20250717 11:30:06.000000,0,UGP50,True
HOOD,20250717 11:31:35.000000,0,UGP50,True
HOOD,20250717 11:32:26.000000,0,UGP50,True
HOOD,20250717 11:56:58.000000,0,UGP50,True
HOOD,20250717 11:58:01.000000,0,UGP50,True
HOOD,20250717 11:58:28.000000,0,UGP50,True
HOOD,20250717 12:04:56.000000,0,LONG_MOMO5,True
HOOD,20250717 12:39:38.000000,0,UGP50,True
HOOD,20250717 12:40:07.000000,0,UGP50,True
HOOD,20250717 12:40:35.000000,0,UGP50,True
HOOD,20250717 12:41:03.000000,0,UGP50,True
HOOD,20250717 13:11:10.000000,0,UGP50,True
HOOD,20250717 13:12:21.000000,0,UGP50,True
HOOD,20250717 13:12:24.000000,0,UGP50,True
HOOD,20250717 13:12:39.000000,0,UGP50,True
HOOD,20250717 13:13:51.000000,0,UGP50,True
HOOD,20250717 13:22:13.000000,0,UGP50,True
HOOD,20250717 13:24:18.000000,0,UGP50,True
HOOD,20250717 13:24:59.000000,0,UGP50,True
HOOD,20250717 13:25:38.000000,0,UGP50,True
HOOD,20250717 13:52:05.000000,0,UGP50,True
HOOD,20250717 13:52:42.000000,0,UGP50,True
HOOD,20250717 13:55:01.000000,0,UGP50,True
HOOD,20250717 13:55:05.000000,0,UGP50,True
HOOD,20250717 13:57:03.000000,0,UGP50,True
HOOD,20250717 13:57:07.000000,0,UGP50,True
HOOD,20250717 13:57:27.000000,0,UGP50,True
HOOD,20250717 13:57:47.000000,0,UGP50,True
HOOD,20250717 13:57:55.000000,0,UGP50,True
HOOD,20250717 13:58:06.000000,0,UGP50,True
HOOD,20250717 13:58:44.000000,0,UGP50,True
HOOD,20250717 14:11:09.000000,0,UGP50,True
HOOD,20250717 14:11:41.000000,0,UGP50,True
HOOD,20250717 14:11:55.000000,0,UGP50,True
HOOD,20250717 14:16:28.000000,0,UGP50,True
HOOD,20250717 14:23:06.000000,0,UGP50,True
HOOD,20250717 14:23:09.000000,0,UGP50,True
HOOD,20250717 14:23:50.000000,0,UGP50,True
HOOD,20250717 14:23:56.000000,0,UGP50,True
HOOD,20250717 14:55:24.000000,0,LONG_MOMO5,True
HOOD,20250717 15:16:04.000000,0,LONG_MOMO5,True
HOOD,20250717 16:04:32.000000,0,UGP50,True
HOOD,20250717 16:04:42.000000,0,UGP50,True
HOOD,20250717 16:04:47.000000,0,UGP50,True
HOOD,20250717 16:05:13.000000,0,UGP50,True
HOOD,20250717 16:05:26.000000,0,UGP50,True
HOOD,20250717 16:05:42.000000,0,UGP50,True
HOOD,20250717 16:05:50.000000,0,UGP50,True
HOOD,20250717 16:05:53.000000,0,UGP50,True
HOOD,20250717 16:05:55.000000,0,UGP50,True
HOOD,20250717 16:13:57.000000,0,UGP50,True
HOOD,20250717 16:16:11.000000,0,UGP50,True
HOOD,20250717 16:16:24.000000,0,UGP50,True
HOOD,20250717 16:16:32.000000,0,UGP50,True
HOOD,20250717 16:16:40.000000,0,UGP50,True
HOOD,20250717 16:16:44.000000,0,UGP50,True
HOOD,20250717 16:17:11.000000,0,UGP50,True
HOOD,20250717 16:17:40.000000,0,UGP50,True
HOOD,20250717 16:17:47.000000,0,UGP50,True
HOOD,20250717 16:18:14.000000,0,UGP50,True
HOOD,20250717 16:18:26.000000,0,UGP50,True
HOOD,20250717 16:18:34.000000,0,UGP50,True
HOOD,20250717 16:18:42.000000,0,UGP50,True
HOOD,20250717 16:19:03.000000,0,UGP50,True
HOOD,20250717 16:19:15.000000,0,UGP50,True
HOOD,20250717 16:19:26.000000,0,UGP50,True
HOOD,20250717 16:19:37.000000,0,UGP50,True
HOOD,20250717 16:19:46.000000,0,UGP50,True
HOOD,20250717 16:20:23.000000,0,UGP50,True
HOOD,20250717 16:21:03.000000,0,UGP50,True
HOOD,20250717 16:21:06.000000,0,UGP50,True
HOOD,20250717 16:22:36.000000,0,UGP50,True
HOOD,20250717 16:22:48.000000,0,UGP50,True
HOOD,20250717 16:23:03.000000,0,UGP50,True
HOOD,20250717 16:23:09.000000,0,UGP50,True
HOOD,20250717 16:23:30.000000,0,UGP50,True
HOOD,20250717 16:24:03.000000,0,UGP50,True
HOOD,20250717 16:24:10.000000,0,UGP50,True
HOOD,20250717 16:24:28.000000,0,UGP50,True
HOOD,20250717 16:24:47.000000,0,UGP50,True
HOOD,20250717 16:25:10.000000,0,UGP50,True
HOOD,20250717 16:25:16.000000,0,UGP50,True
HOOD,20250717 16:25:30.000000,0,UGP50,True
HOOD,20250717 16:25:36.000000,0,UGP50,True
HOOD,20250717 16:25:56.000000,0,UGP50,True
HOOD,20250717 16:25:59.000000,0,UGP50,True
