SymbolId,TradeTime,Index,Size,TotalVolume,Price,ReportingExchange,TradeCondition
DNN,20250717 10:51:59.827000,3744868,1,26650779,2.1,NQNX,12659
DNN,20250717 10:51:59.835000,3744884,1,26650780,2.1,NQNX,12659
DNN,20250717 10:52:01.552000,3745874,1000,26651780,2.1,NTRF,12544
DNN,20250717 10:52:02.030000,3746052,1000,26652780,2.11,NQNX,12544
DNN,20250717 10:52:02.282000,3746174,3500,26656280,2.1,NTRF,12544
DNN,20250717 10:52:02.546000,3746257,3500,26659780,2.1,NQNX,12544
DNN,20250717 10:52:02.590000,3746266,4000,26663780,2.1,NQNX,12544
DNN,20250717 10:52:02.737000,3746361,5000,26668780,2.1,NQNX,12544
DNN,20250717 10:52:03.009000,3746447,1650,26670430,2.1,NQNX,12544
DNN,20250717 10:52:03.039000,3746458,2000,26672430,2.11,NQNX,12544
DNN,20250717 10:52:03.041000,3746459,51,26672481,2.1,NQNX,12640
DNN,20250717 10:52:03.214000,3746546,10000,26682481,2.1,NQNX,12544
DNN,20250717 10:52:03.244000,3746554,30,26682511,2.1,NYSE,12659
DNN,20250717 10:52:03.360000,3746573,9500,26692011,2.1,NQNX,12544
DNN,20250717 10:52:03.379000,3746581,10500,26702511,2.1,NQNX,12544
DNN,20250717 10:52:03.381000,3746583,60,26702571,2.1,NQNX,12640
DNN,20250717 10:52:03.630000,3746637,4000,26706571,2.1,NTRF,12544
DNN,20250717 10:52:03.800000,3746660,4500,26711071,2.1,NQNX,12544
DNN,20250717 10:52:04.229000,3746748,7000,26718071,2.1,NQNX,12544
DNN,20250717 10:52:04.229000,3746749,7000,26725071,2.1,NQNX,12544
DNN,20250717 10:52:04.328000,3746803,6000,26731071,2.11,NQNX,12544
DNN,20250717 10:52:04.329000,3746804,57,26731128,2.1,NQNX,12640
DNN,20250717 10:52:04.469000,3746829,2000,26733128,2.1,NQNX,12544
DNN,20250717 10:52:04.641000,3746846,10,26733138,2.1,NQNX,12659
DNN,20250717 10:52:04.662000,3746851,142,26733280,2.1,NQNX,12544
DNN,20250717 10:52:04.692000,3746854,7500,26740780,2.11,NQNX,12544
DNN,20250717 10:52:06.019000,3747763,7800,26748580,2.1,NQNX,12544
DNN,20250717 10:52:06.163000,3747899,9400,26757980,2.11,NQNX,12544
DNN,20250717 10:52:06.165000,3747900,54,26758034,2.1,NQNX,12640
DNN,20250717 10:52:06.637000,3748015,7500,26765534,2.1,NQNX,12544
DNN,20250717 10:52:06.822000,3748524,2000,26767534,2.11,NQNX,12544
DNN,20250717 10:52:06.824000,3748525,500,26768034,2.1,NQNX,12544
DNN,20250717 10:52:06.825000,3748526,500,26768534,2.1,NQEX,12544
DNN,20250717 10:52:06.879000,3748614,1000,26769534,2.1,NQNX,12544
DNN,20250717 10:52:07.097000,3748706,8000,26777534,2.11,NQNX,12544
DNN,20250717 10:52:07.098000,3748708,400,26777934,2.1,NQNX,12544
DNN,20250717 10:52:07.100000,3748709,400,26778334,2.1,NQEX,12544
