SymbolId,CurrentTime,Index,MarketConditionId,MarketConditionValue
PFE,20250717 09:32:38.000000,0,UGP50,True
PFE,20250717 09:32:39.000000,0,UGP50,True
PFE,20250717 09:32:40.000000,0,UGP50,True
PFE,20250717 09:32:41.000000,0,UGP50,True
PFE,20250717 09:32:43.000000,0,UGP50,True
PFE,20250717 09:32:44.000000,0,UGP50,True
PFE,20250717 10:29:59.000000,0,UGP50,True
PFE,20250717 10:30:00.000000,0,UGP50,True
PFE,20250717 10:30:03.000000,0,UGP50,True
PFE,20250717 10:30:04.000000,0,UGP50,True
PFE,20250717 10:30:05.000000,0,UGP50,True
PFE,20250717 10:30:06.000000,0,UGP50,True
PFE,20250717 10:30:08.000000,0,UGP50,True
PFE,20250717 10:30:09.000000,0,UGP50,True
PFE,20250717 10:30:10.000000,0,UGP50,True
PFE,20250717 10:30:11.000000,0,UGP50,True
PFE,20250717 10:30:12.000000,0,UGP50,True
PFE,20250717 10:30:13.000000,0,UGP50,True
PFE,20250717 10:30:14.000000,0,UGP50,True
PFE,20250717 10:30:16.000000,0,UGP50,True
PFE,20250717 10:30:17.000000,0,UGP50,True
PFE,20250717 10:30:18.000000,0,UGP50,True
PFE,20250717 10:30:19.000000,0,UGP50,True
PFE,20250717 10:30:21.000000,0,UGP50,True
PFE,20250717 10:30:25.000000,0,UGP50,True
PFE,20250717 10:30:26.000000,0,UGP50,True
PFE,20250717 10:30:27.000000,0,UGP50,True
PFE,20250717 10:30:28.000000,0,UGP50,True
PFE,20250717 10:30:29.000000,0,UGP50,True
PFE,20250717 10:30:30.000000,0,UGP50,True
PFE,20250717 10:30:31.000000,0,UGP50,True
PFE,20250717 10:30:32.000000,0,UGP50,True
PFE,20250717 10:30:33.000000,0,UGP50,True
PFE,20250717 10:30:34.000000,0,UGP50,True
PFE,20250717 10:30:35.000000,0,UGP50,True
PFE,20250717 10:30:36.000000,0,UGP50,True
PFE,20250717 10:30:37.000000,0,UGP50,True
PFE,20250717 10:30:38.000000,0,UGP50,True
PFE,20250717 10:30:39.000000,0,UGP50,True
PFE,20250717 10:30:41.000000,0,UGP50,True
PFE,20250717 10:30:43.000000,0,UGP50,True
PFE,20250717 10:30:44.000000,0,UGP50,True
PFE,20250717 10:30:45.000000,0,UGP50,True
PFE,20250717 10:30:46.000000,0,UGP50,True
PFE,20250717 10:30:47.000000,0,UGP50,True
PFE,20250717 10:30:48.000000,0,UGP50,True
PFE,20250717 10:30:49.000000,0,UGP50,True
PFE,20250717 10:30:50.000000,0,UGP50,True
PFE,20250717 10:30:51.000000,0,UGP50,True
PFE,20250717 10:30:52.000000,0,UGP50,True
PFE,20250717 10:30:54.000000,0,UGP50,True
PFE,20250717 10:30:55.000000,0,UGP50,True
PFE,20250717 10:30:56.000000,0,UGP50,True
PFE,20250717 10:30:57.000000,0,UGP50,True
PFE,20250717 10:30:58.000000,0,UGP50,True
PFE,20250717 10:30:59.000000,0,UGP50,True
PFE,20250717 10:31:00.000000,0,UGP50,True
PFE,20250717 10:31:01.000000,0,UGP50,True
PFE,20250717 10:31:02.000000,0,UGP50,True
PFE,20250717 10:31:03.000000,0,UGP50,True
PFE,20250717 10:31:04.000000,0,UGP50,True
PFE,20250717 10:31:05.000000,0,UGP50,True
PFE,20250717 10:31:07.000000,0,UGP50,True
PFE,20250717 10:31:08.000000,0,UGP50,True
PFE,20250717 10:31:09.000000,0,UGP50,True
PFE,20250717 10:31:10.000000,0,UGP50,True
PFE,20250717 10:31:11.000000,0,UGP50,True
PFE,20250717 10:31:13.000000,0,UGP50,True
PFE,20250717 10:31:14.000000,0,UGP50,True
PFE,20250717 10:31:15.000000,0,UGP50,True
PFE,20250717 10:31:16.000000,0,UGP50,True
PFE,20250717 10:31:17.000000,0,UGP50,True
PFE,20250717 10:31:18.000000,0,UGP50,True
PFE,20250717 10:31:19.000000,0,UGP50,True
PFE,20250717 10:31:20.000000,0,UGP50,True
PFE,20250717 10:31:21.000000,0,UGP50,True
PFE,20250717 10:31:22.000000,0,UGP50,True
PFE,20250717 10:31:24.000000,0,UGP50,True
PFE,20250717 10:31:25.000000,0,UGP50,True
PFE,20250717 10:31:26.000000,0,UGP50,True
PFE,20250717 10:31:27.000000,0,UGP50,True
PFE,20250717 10:31:28.000000,0,UGP50,True
PFE,20250717 10:31:29.000000,0,UGP50,True
PFE,20250717 10:31:30.000000,0,UGP50,True
PFE,20250717 10:31:34.000000,0,UGP50,True
PFE,20250717 10:31:37.000000,0,UGP50,True
PFE,20250717 10:31:38.000000,0,UGP50,True
PFE,20250717 10:31:39.000000,0,UGP50,True
PFE,20250717 10:31:40.000000,0,UGP50,True
PFE,20250717 10:31:41.000000,0,UGP50,True
PFE,20250717 10:31:42.000000,0,UGP50,True
PFE,20250717 10:31:43.000000,0,UGP50,True
PFE,20250717 10:31:44.000000,0,UGP50,True
PFE,20250717 10:31:45.000000,0,UGP50,True
PFE,20250717 10:31:46.000000,0,UGP50,True
PFE,20250717 10:31:48.000000,0,UGP50,True
PFE,20250717 10:31:49.000000,0,UGP50,True
PFE,20250717 10:31:50.000000,0,UGP50,True
PFE,20250717 10:31:51.000000,0,UGP50,True
PFE,20250717 10:31:52.000000,0,UGP50,True
PFE,20250717 10:31:53.000000,0,UGP50,True
PFE,20250717 10:31:54.000000,0,UGP50,True
PFE,20250717 10:31:55.000000,0,UGP50,True
PFE,20250717 10:31:56.000000,0,UGP50,True
PFE,20250717 10:31:57.000000,0,UGP50,True
PFE,20250717 10:31:59.000000,0,UGP50,True
PFE,20250717 10:32:01.000000,0,UGP50,True
PFE,20250717 10:32:02.000000,0,UGP50,True
PFE,20250717 10:32:03.000000,0,UGP50,True
PFE,20250717 10:32:04.000000,0,UGP50,True
PFE,20250717 10:32:06.000000,0,UGP50,True
PFE,20250717 10:32:07.000000,0,UGP50,True
PFE,20250717 10:32:08.000000,0,UGP50,True
PFE,20250717 10:32:09.000000,0,UGP50,True
PFE,20250717 10:32:10.000000,0,UGP50,True
PFE,20250717 10:32:11.000000,0,UGP50,True
PFE,20250717 10:32:12.000000,0,UGP50,True
PFE,20250717 10:32:13.000000,0,UGP50,True
PFE,20250717 10:32:14.000000,0,UGP50,True
PFE,20250717 10:32:16.000000,0,UGP50,True
PFE,20250717 10:32:17.000000,0,UGP50,True
PFE,20250717 10:32:18.000000,0,UGP50,True
PFE,20250717 10:32:19.000000,0,UGP50,True
PFE,20250717 10:32:20.000000,0,UGP50,True
PFE,20250717 10:32:21.000000,0,UGP50,True
PFE,20250717 10:32:22.000000,0,UGP50,True
PFE,20250717 10:32:23.000000,0,UGP50,True
PFE,20250717 10:32:24.000000,0,UGP50,True
PFE,20250717 10:32:26.000000,0,UGP50,True
PFE,20250717 10:32:27.000000,0,UGP50,True
PFE,20250717 10:32:28.000000,0,UGP50,True
PFE,20250717 10:32:29.000000,0,UGP50,True
