SymbolId,CurrentTime,Index,MarketConditionId,MarketConditionValue
AMZN,20250717 08:36:02.000000,0,PML_REV,True
AMZN,20250717 08:38:11.000000,0,LONG_MOMO5,True
AMZN,20250717 09:07:13.000000,0,LONG_MOMO5,True
AMZN,20250717 09:30:04.000000,0,LONG_MOMO5,True
AMZN,20250717 09:30:08.000000,0,UGP50,True
AMZN,20250717 09:30:11.000000,0,UGP50,True
AMZN,20250717 09:30:16.000000,0,UGP50,True
AMZN,20250717 09:30:20.000000,0,UGP50,True
AMZN,20250717 09:30:24.000000,0,LONG_O1_VWAP,True
AMZN,20250717 09:30:57.000000,0,UGP50,True
AMZN,20250717 09:31:02.000000,0,UGP50,True
AMZN,20250717 09:31:13.000000,0,UGP50,True
AMZN,20250717 09:31:19.000000,0,UGP50,True
AMZN,20250717 09:31:40.000000,0,UGP50,True
AMZN,20250717 09:31:46.000000,0,UGP50,True
AMZN,20250717 09:31:49.000000,0,UGP50,True
AMZN,20250717 09:32:33.000000,0,UGP50,True
AMZN,20250717 09:40:25.000000,0,FA2,True
AMZN,20250717 09:40:25.000000,0,LONG_Engulf5,True
AMZN,20250717 09:41:46.000000,0,UGP50,True
AMZN,20250717 09:41:59.000000,0,UGP50,True
AMZN,20250717 09:42:11.000000,0,UGP50,True
AMZN,20250717 09:42:25.000000,0,UGP50,True
AMZN,20250717 09:43:06.000000,0,UGP50,True
AMZN,20250717 09:49:21.000000,0,PDH_PMH_REV_PMH,True
AMZN,20250717 09:49:21.000000,0,PDH_PMH_REV,True
AMZN,20250717 09:54:23.000000,0,UGP50,True
AMZN,20250717 09:54:48.000000,0,UGP50,True
AMZN,20250717 09:54:52.000000,0,UGP50,True
AMZN,20250717 09:54:54.000000,0,UGP50,True
AMZN,20250717 09:55:09.000000,0,UGP50,True
AMZN,20250717 09:55:12.000000,0,UGP50,True
AMZN,20250717 10:00:53.000000,0,UGP50,True
AMZN,20250717 10:03:33.000000,0,UGP50,True
AMZN,20250717 10:34:09.000000,0,LONG_MOMO5,True
AMZN,20250717 11:05:41.000000,0,UGP50,True
AMZN,20250717 11:06:02.000000,0,UGP50,True
AMZN,20250717 11:06:30.000000,0,UGP50,True
AMZN,20250717 11:06:34.000000,0,UGP50,True
AMZN,20250717 11:06:59.000000,0,UGP50,True
AMZN,20250717 11:07:02.000000,0,UGP50,True
AMZN,20250717 11:07:21.000000,0,UGP50,True
AMZN,20250717 11:07:25.000000,0,UGP50,True
AMZN,20250717 11:07:27.000000,0,UGP50,True
AMZN,20250717 11:07:46.000000,0,UGP50,True
AMZN,20250717 11:08:15.000000,0,UGP50,True
AMZN,20250717 11:08:20.000000,0,UGP50,True
AMZN,20250717 11:09:15.000000,0,UGP50,True
AMZN,20250717 11:09:25.000000,0,UGP50,True
AMZN,20250717 11:10:51.000000,0,UGP50,True
AMZN,20250717 11:12:20.000000,0,UGP50,True
AMZN,20250717 11:12:30.000000,0,UGP50,True
AMZN,20250717 11:12:41.000000,0,UGP50,True
AMZN,20250717 11:12:51.000000,0,UGP50,True
AMZN,20250717 11:12:54.000000,0,UGP50,True
AMZN,20250717 11:18:02.000000,0,UGP50,True
AMZN,20250717 11:18:44.000000,0,UGP50,True
AMZN,20250717 11:18:51.000000,0,UGP50,True
AMZN,20250717 11:22:21.000000,0,UGP50,True
AMZN,20250717 11:22:34.000000,0,UGP50,True
AMZN,20250717 11:22:36.000000,0,UGP50,True
AMZN,20250717 11:22:39.000000,0,UGP50,True
AMZN,20250717 11:23:04.000000,0,UGP50,True
AMZN,20250717 11:23:07.000000,0,UGP50,True
AMZN,20250717 11:24:55.000000,0,UGP50,True
AMZN,20250717 11:29:36.000000,0,UGP50,True
AMZN,20250717 11:29:42.000000,0,UGP50,True
AMZN,20250717 11:29:54.000000,0,UGP50,True
AMZN,20250717 11:30:04.000000,0,UGP50,True
AMZN,20250717 11:30:08.000000,0,UGP50,True
AMZN,20250717 11:30:12.000000,0,UGP50,True
AMZN,20250717 11:30:15.000000,0,UGP50,True
AMZN,20250717 11:47:44.000000,0,UGP50,True
AMZN,20250717 11:47:58.000000,0,UGP50,True
AMZN,20250717 11:48:02.000000,0,UGP50,True
AMZN,20250717 11:57:44.000000,0,UGP50,True
AMZN,20250717 11:57:59.000000,0,UGP50,True
AMZN,20250717 11:58:01.000000,0,UGP50,True
AMZN,20250717 11:59:00.000000,0,UGP50,True
AMZN,20250717 11:59:04.000000,0,UGP50,True
AMZN,20250717 11:59:13.000000,0,UGP50,True
AMZN,20250717 11:59:23.000000,0,UGP50,True
AMZN,20250717 11:59:57.000000,0,UGP50,True
AMZN,20250717 12:00:09.000000,0,UGP50,True
AMZN,20250717 12:00:38.000000,0,UGP50,True
AMZN,20250717 12:00:41.000000,0,UGP50,True
AMZN,20250717 12:00:45.000000,0,UGP50,True
AMZN,20250717 12:00:47.000000,0,UGP50,True
AMZN,20250717 12:01:16.000000,0,UGP50,True
AMZN,20250717 12:01:57.000000,0,UGP50,True
AMZN,20250717 12:02:00.000000,0,UGP50,True
AMZN,20250717 12:02:31.000000,0,UGP50,True
AMZN,20250717 12:05:54.000000,0,UGP50,True
AMZN,20250717 12:06:09.000000,0,UGP50,True
AMZN,20250717 12:06:32.000000,0,UGP50,True
AMZN,20250717 12:06:39.000000,0,UGP50,True
AMZN,20250717 12:06:42.000000,0,UGP50,True
AMZN,20250717 12:06:46.000000,0,UGP50,True
AMZN,20250717 12:06:51.000000,0,UGP50,True
AMZN,20250717 12:14:54.000000,0,UGP50,True
AMZN,20250717 12:14:58.000000,0,UGP50,True
AMZN,20250717 12:19:39.000000,0,UGP50,True
AMZN,20250717 12:20:30.000000,0,UGP50,True
AMZN,20250717 12:20:32.000000,0,UGP50,True
AMZN,20250717 12:20:34.000000,0,UGP50,True
AMZN,20250717 12:20:42.000000,0,UGP50,True
AMZN,20250717 12:20:45.000000,0,UGP50,True
AMZN,20250717 12:21:27.000000,0,UGP50,True
AMZN,20250717 12:21:29.000000,0,UGP50,True
AMZN,20250717 12:21:41.000000,0,UGP50,True
AMZN,20250717 12:21:44.000000,0,UGP50,True
AMZN,20250717 12:22:03.000000,0,UGP50,True
AMZN,20250717 12:22:27.000000,0,UGP50,True
AMZN,20250717 12:23:06.000000,0,UGP50,True
AMZN,20250717 12:23:38.000000,0,UGP50,True
AMZN,20250717 12:24:41.000000,0,UGP50,True
AMZN,20250717 12:25:09.000000,0,UGP50,True
AMZN,20250717 12:25:12.000000,0,UGP50,True
AMZN,20250717 12:25:26.000000,0,UGP50,True
AMZN,20250717 12:27:47.000000,0,UGP50,True
AMZN,20250717 12:27:53.000000,0,UGP50,True
AMZN,20250717 12:29:51.000000,0,UGP50,True
AMZN,20250717 12:32:38.000000,0,UGP50,True
AMZN,20250717 12:32:42.000000,0,UGP50,True
AMZN,20250717 12:32:53.000000,0,UGP50,True
AMZN,20250717 12:32:57.000000,0,UGP50,True
AMZN,20250717 12:33:24.000000,0,UGP50,True
AMZN,20250717 12:33:26.000000,0,UGP50,True
AMZN,20250717 12:33:35.000000,0,UGP50,True
AMZN,20250717 12:33:43.000000,0,UGP50,True
AMZN,20250717 12:33:52.000000,0,UGP50,True
AMZN,20250717 12:33:54.000000,0,UGP50,True
AMZN,20250717 12:34:14.000000,0,UGP50,True
AMZN,20250717 12:34:45.000000,0,UGP50,True
AMZN,20250717 12:34:51.000000,0,UGP50,True
AMZN,20250717 12:35:22.000000,0,UGP50,True
AMZN,20250717 12:35:30.000000,0,UGP50,True
AMZN,20250717 12:35:51.000000,0,UGP50,True
AMZN,20250717 12:35:59.000000,0,UGP50,True
AMZN,20250717 12:36:44.000000,0,UGP50,True
AMZN,20250717 12:36:50.000000,0,UGP50,True
AMZN,20250717 12:36:53.000000,0,UGP50,True
AMZN,20250717 12:37:19.000000,0,UGP50,True
AMZN,20250717 12:47:14.000000,0,UGP50,True
AMZN,20250717 12:47:16.000000,0,UGP50,True
AMZN,20250717 12:47:20.000000,0,UGP50,True
AMZN,20250717 12:50:06.000000,0,LONG_MOMO5,True
AMZN,20250717 12:54:25.000000,0,UGP50,True
AMZN,20250717 12:54:45.000000,0,UGP50,True
AMZN,20250717 12:54:53.000000,0,UGP50,True
AMZN,20250717 12:55:00.000000,0,UGP50,True
AMZN,20250717 12:55:07.000000,0,UGP50,True
AMZN,20250717 12:55:14.000000,0,UGP50,True
AMZN,20250717 12:55:17.000000,0,UGP50,True
AMZN,20250717 12:55:32.000000,0,UGP50,True
