SymbolId,CurrentTime,Index,MarketConditionId,MarketConditionValue
TSLA,20250717 04:27:01.000000,0,PML_REV,True
TSLA,20250717 07:09:55.000000,0,LONG_MOMO5,True
TSLA,20250717 07:49:34.000000,0,LONG_MOMO5,True
TSLA,20250717 08:40:54.000000,0,LONG_MOMO5,True
TSLA,20250717 09:30:33.000000,0,UGP50,True
TSLA,20250717 09:30:42.000000,0,LONG_O1_VWAP,True
TSLA,20250717 09:31:03.000000,0,UGP50,True
TSLA,20250717 09:34:07.000000,0,UGP50,True
TSLA,20250717 09:34:09.000000,0,UGP50,True
TSLA,20250717 09:34:19.000000,0,UGP50,True
TSLA,20250717 09:34:26.000000,0,UGP50,True
TSLA,20250717 09:34:34.000000,0,UGP50,True
TSLA,20250717 09:34:52.000000,0,UGP50,True
TSLA,20250717 09:34:54.000000,0,UGP50,True
TSLA,20250717 09:34:58.000000,0,UGP50,True
TSLA,20250717 10:06:22.000000,0,UGP50,True
TSLA,20250717 10:06:28.000000,0,UGP50,True
TSLA,20250717 10:07:10.000000,0,UGP50,True
TSLA,20250717 10:07:17.000000,0,UGP50,True
TSLA,20250717 10:08:04.000000,0,UGP50,True
TSLA,20250717 10:08:33.000000,0,UGP50,True
TSLA,20250717 10:08:37.000000,0,UGP50,True
TSLA,20250717 10:09:16.000000,0,UGP50,True
TSLA,20250717 10:12:38.000000,0,UGP50,True
TSLA,20250717 10:12:40.000000,0,UGP50,True
TSLA,20250717 10:12:42.000000,0,UGP50,True
TSLA,20250717 10:13:09.000000,0,UGP50,True
TSLA,20250717 10:13:17.000000,0,UGP50,True
TSLA,20250717 10:13:35.000000,0,UGP50,True
TSLA,20250717 10:13:45.000000,0,UGP50,True
TSLA,20250717 10:14:11.000000,0,UGP50,True
TSLA,20250717 10:14:59.000000,0,UGP50,True
TSLA,20250717 10:15:03.000000,0,UGP50,True
TSLA,20250717 10:17:29.000000,0,UGP50,True
TSLA,20250717 10:17:40.000000,0,UGP50,True
TSLA,20250717 10:17:44.000000,0,UGP50,True
TSLA,20250717 10:17:50.000000,0,UGP50,True
TSLA,20250717 10:17:52.000000,0,UGP50,True
TSLA,20250717 10:17:58.000000,0,UGP50,True
TSLA,20250717 11:03:32.000000,0,UGP50,True
TSLA,20250717 11:03:34.000000,0,UGP50,True
TSLA,20250717 11:03:40.000000,0,UGP50,True
TSLA,20250717 11:04:30.000000,0,UGP50,True
TSLA,20250717 11:04:49.000000,0,UGP50,True
TSLA,20250717 11:05:36.000000,0,UGP50,True
TSLA,20250717 11:05:41.000000,0,UGP50,True
TSLA,20250717 11:05:44.000000,0,UGP50,True
TSLA,20250717 11:05:51.000000,0,UGP50,True
TSLA,20250717 11:06:21.000000,0,UGP50,True
TSLA,20250717 11:06:49.000000,0,UGP50,True
TSLA,20250717 11:06:59.000000,0,UGP50,True
TSLA,20250717 11:07:01.000000,0,UGP50,True
TSLA,20250717 11:07:06.000000,0,UGP50,True
TSLA,20250717 11:07:10.000000,0,UGP50,True
TSLA,20250717 11:08:32.000000,0,UGP50,True
TSLA,20250717 11:08:54.000000,0,UGP50,True
TSLA,20250717 11:14:27.000000,0,UGP50,True
TSLA,20250717 11:14:30.000000,0,UGP50,True
TSLA,20250717 11:14:58.000000,0,UGP50,True
TSLA,20250717 11:15:03.000000,0,UGP50,True
TSLA,20250717 11:15:06.000000,0,UGP50,True
TSLA,20250717 11:15:17.000000,0,UGP50,True
TSLA,20250717 11:15:30.000000,0,UGP50,True
TSLA,20250717 11:16:39.000000,0,UGP50,True
TSLA,20250717 11:17:35.000000,0,UGP50,True
TSLA,20250717 11:17:39.000000,0,UGP50,True
TSLA,20250717 11:17:50.000000,0,UGP50,True
TSLA,20250717 11:19:04.000000,0,UGP50,True
TSLA,20250717 11:19:10.000000,0,UGP50,True
TSLA,20250717 11:19:27.000000,0,UGP50,True
TSLA,20250717 11:20:16.000000,0,UGP50,True
TSLA,20250717 11:20:18.000000,0,UGP50,True
TSLA,20250717 11:20:25.000000,0,UGP50,True
TSLA,20250717 11:20:34.000000,0,UGP50,True
TSLA,20250717 11:20:36.000000,0,UGP50,True
TSLA,20250717 11:20:39.000000,0,UGP50,True
TSLA,20250717 11:20:43.000000,0,UGP50,True
TSLA,20250717 11:21:11.000000,0,UGP50,True
TSLA,20250717 11:21:18.000000,0,UGP50,True
TSLA,20250717 17:28:32.000000,0,LONG_MOMO5,True
